Time,Open,High,Low,Close,Volume
2025-05-01 16:00:00,0.03133,0.03143,0.03071,0.03088,13656457.0
2025-05-01 20:00:00,0.03087,0.03148,0.03066,0.03133,19909119.0
2025-05-02 00:00:00,0.03133,0.03642,0.03133,0.03391,593878070.0
2025-05-02 04:00:00,0.03389,0.03426,0.03261,0.03333,149725640.0
2025-05-02 08:00:00,0.03333,0.03396,0.03304,0.03375,74215159.0
2025-05-02 12:00:00,0.03374,0.03407,0.03331,0.03394,67380478.0
2025-05-02 16:00:00,0.03393,0.03469,0.0336,0.0343,94230755.0
2025-05-02 20:00:00,0.03428,0.03445,0.03362,0.03413,63387897.0
2025-05-03 00:00:00,0.03413,0.03413,0.03205,0.03261,111039631.0
2025-05-03 04:00:00,0.03262,0.03271,0.03188,0.03205,24971566.0
2025-05-03 08:00:00,0.03205,0.03226,0.03174,0.03185,25996317.0
2025-05-03 12:00:00,0.03186,0.03216,0.03166,0.03186,27851735.0
2025-05-03 16:00:00,0.03185,0.03194,0.03082,0.03139,38136072.0
2025-05-03 20:00:00,0.0314,0.03143,0.03088,0.03093,16099942.0
2025-05-04 00:00:00,0.03093,0.03158,0.02966,0.02973,80579799.0
2025-05-04 04:00:00,0.02972,0.03004,0.02964,0.02977,14059393.0
2025-05-04 08:00:00,0.02978,0.02988,0.02926,0.02978,15920858.0
2025-05-04 12:00:00,0.02978,0.03014,0.02954,0.02995,17082436.0
2025-05-04 16:00:00,0.02995,0.02996,0.02932,0.02947,14170359.0
2025-05-04 20:00:00,0.02948,0.02965,0.02904,0.02919,17016496.0
2025-05-05 00:00:00,0.0292,0.02958,0.02854,0.02935,46170093.0
2025-05-05 04:00:00,0.02936,0.02977,0.02931,0.0296,20400504.0
2025-05-05 08:00:00,0.02961,0.03005,0.02933,0.02945,33771712.0
2025-05-05 12:00:00,0.02944,0.03026,0.02914,0.03021,45068107.0
2025-05-05 16:00:00,0.03021,0.03081,0.03009,0.03058,28861147.0
2025-05-05 20:00:00,0.03058,0.03115,0.03016,0.03111,36256385.0
2025-05-06 00:00:00,0.03112,0.03115,0.03013,0.03059,41595103.0
2025-05-06 04:00:00,0.0306,0.03109,0.03035,0.03043,25335329.0
2025-05-06 08:00:00,0.03042,0.03057,0.02893,0.0291,53459978.0
2025-05-06 12:00:00,0.0291,0.02949,0.0286,0.02915,39014393.0
2025-05-06 16:00:00,0.02916,0.02988,0.02894,0.02958,16402022.0
2025-05-06 20:00:00,0.02959,0.03,0.02881,0.02991,20190349.0
2025-05-07 00:00:00,0.02991,0.03051,0.02986,0.03044,27791106.0
2025-05-07 04:00:00,0.03045,0.03118,0.03039,0.03091,44299713.0
2025-05-07 08:00:00,0.03092,0.03135,0.03057,0.03131,32066722.0
2025-05-07 12:00:00,0.03131,0.03173,0.03082,0.03145,66352705.0
2025-05-07 16:00:00,0.03145,0.03165,0.0311,0.03136,42749050.0
2025-05-07 20:00:00,0.03136,0.03206,0.03126,0.03181,21124854.0
2025-05-08 00:00:00,0.0318,0.03257,0.03127,0.03253,58843171.0
2025-05-08 04:00:00,0.03254,0.03284,0.03214,0.03267,38080171.0
2025-05-08 08:00:00,0.03267,0.03419,0.03259,0.03404,84429308.0
2025-05-08 12:00:00,0.03405,0.03443,0.03331,0.03392,75928163.0
2025-05-08 16:00:00,0.03393,0.03464,0.03381,0.03456,28144442.0
2025-05-08 20:00:00,0.03456,0.03548,0.03435,0.0352,29026617.0
2025-05-09 00:00:00,0.0352,0.03764,0.03414,0.03457,138727035.0
2025-05-09 04:00:00,0.03458,0.03592,0.03434,0.0354,41953414.0
2025-05-09 08:00:00,0.03539,0.03613,0.03467,0.0352,55752602.0
2025-05-09 12:00:00,0.03518,0.03595,0.03468,0.03519,27533292.0
2025-05-09 16:00:00,0.0352,0.03528,0.03461,0.03491,16535280.0
2025-05-09 20:00:00,0.03492,0.03604,0.03485,0.03602,17403793.0
2025-05-10 00:00:00,0.03602,0.03623,0.03496,0.03557,24339125.0
2025-05-10 04:00:00,0.03557,0.03619,0.03524,0.03606,19276993.0
2025-05-10 08:00:00,0.03607,0.03633,0.03491,0.0351,31263975.0
2025-05-10 12:00:00,0.0351,0.03587,0.03505,0.03537,15690185.0
2025-05-10 16:00:00,0.03537,0.03736,0.03537,0.03726,31532218.0
2025-05-10 20:00:00,0.03727,0.0387,0.03683,0.03832,26433572.0
2025-05-11 00:00:00,0.03829,0.03837,0.03672,0.03794,35201990.0
2025-05-11 04:00:00,0.03793,0.0381,0.03603,0.03611,26843803.0
2025-05-11 08:00:00,0.0361,0.03677,0.03584,0.03672,14846020.0
2025-05-11 12:00:00,0.03671,0.03836,0.03622,0.03792,48502827.0
2025-05-11 16:00:00,0.03791,0.03848,0.03743,0.03795,24839895.0
2025-05-11 20:00:00,0.03796,0.03891,0.03769,0.03824,24944721.0
2025-05-12 00:00:00,0.03823,0.03823,0.03683,0.03781,32254086.0
2025-05-12 04:00:00,0.03782,0.03909,0.03769,0.0385,29035952.0
2025-05-12 08:00:00,0.03851,0.03902,0.03812,0.03836,31414168.0
2025-05-12 12:00:00,0.03835,0.04049,0.03802,0.03995,89206402.0
2025-05-12 16:00:00,0.03998,0.04324,0.03987,0.04319,125852713.0
2025-05-12 20:00:00,0.04318,0.04632,0.04297,0.04387,248072061.0
2025-05-13 00:00:00,0.0439,0.04555,0.04159,0.04484,269859869.0
